06/30/2012 00:00:00;07/01/2011 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100000;69469000000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100067;11600200000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100068;12987400000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100069;10323200000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100070;1606600000.0
06/30/2004 00:00:00;07/01/2003 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100071;1.927806e+11
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100072;64884000000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100073;39867900000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100074;41952000000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100075;11774900000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100076;12475200000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100077;9749900000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100078;1615100000.0
06/30/2003 00:00:00;07/01/2002 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100079;1.823191e+11
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100080;63328500000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100081;39006700000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100082;39544000000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100083;11213400000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100084;12081400000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100085;9546200000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100086;1558600000.0
06/30/2002 00:00:00;07/01/2001 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100087;1.762788e+11
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100088;62896700000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100089;38395300000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100090;37347700000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100091;11441700000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100092;11996700000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100093;9447700000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100094;1549300000.0
06/30/2001 00:00:00;07/01/2000 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100095;1.730751e+11
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100096;60949300000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100097;37578800000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100098;35505400000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100099;11045300000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100100;11635200000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100101;9372000000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100102;1549500000.0
06/30/2000 00:00:00;07/01/1999 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100103;1.676354e+11
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100104;59544000000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100105;36313700000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100106;33267700000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100107;10456000000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100108;11406700000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100109;9224600000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100110;1549100000.0
06/30/1999 00:00:00;07/01/1998 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100111;1.617619e+11
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100112;58712700000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100113;34855000000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100114;32210400000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100115;9939200000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100116;11063400000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100117;8984500000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100118;1525000000.0
06/30/1998 00:00:00;07/01/1997 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100119;1.572903e+11
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100120;55980200000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100121;33915500000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100122;28731400000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100123;9488500000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100124;10799200000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100125;8909400000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100126;1389900000.0
06/30/1997 00:00:00;07/01/1996 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100127;1.492541e+11
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;147.290787273 -32.1711106122;NSW-ACT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100128;53698200000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.459312122 -36.9846183681;VIC;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100129;32882800000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;144.671672758 -22.6856688578;QLD;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100130;27641700000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;135.964886671 -30.3306517643;SA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100131;9184000000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;122.373805948 -25.5171440084;WA;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100132;11074600000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;146.724492243 -41.8689130028;TAS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100133;8453600000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;133.487345914 -19.5002593135;NT;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100134;1356500000.0
06/30/1996 00:00:00;07/01/1995 00:00:00;http://wescml.org/id/organisation/esaa;Energy Supply Association of Australia;134.619935974 -25.7295046447;AUS;http://qudt.org/vocab/unit#Kilowatthour;kW-hr;100135;1.442914e+11
